    3060,
    279,
    3364,
    3118,
    389,
    279,
    3897,
    12289,
    323,
    2266,
    13,
    5512,
    11,
    358,
    1184,
    311,
    3535,
    279,
    6350,
    5424,
    382,
    785,
    1887,
    3668,
    374,
    350,
    1021,
    69391,
    35070,
    4246,
    129451,
    11,
    879,
    4977,
    311,
    387,
    264,
    25302,
    320,
    623,
    64,
    7393,
    2578,
    8300,
    311,
    2441,
    5458,
    568,
    7355,
    74,
    374,
    13451,
    264,
    16539,
    11,
    9027,
    10273,
    642,
    566,
    594,
    1012,
    7171,
    304,
    11912,
    369,
    18366,
    13,
    576,
    6243,
    374,
    304,
    264,
    3753,
    389,
    12100,
    8294,
    135690,
    6686,
    11,
    448,
    264,
    3151,
    16566,
    2293,
    66,
    39335,
    323,
    32065,
    22068,
    11,
    12045,
    88241,
    11,
    264,
    2518,
    71326,
    10496,
    382,
    785,
    2266,
    33845,
    30426,
    25342,
    429,
    6439,
    2348,
    3680,
    645,
    7070,
    2502,
    372,
    12429,
    11,
    773,
    7196,
    7355,
    74,
    374,
    1660,
    45778,
    1588,
    311,
    537,
    71993,
    894,
    12055,
    13,
    576,
    8645,
    374,
    311,
    10306,
    279,
    1707,
    323,
    16232,
    11,
    892,
    4977,
    15908,
    3602,
    31387,
    11,
    448,
    1045,
    31984,
    12752,
    15057,
    320,
    11400,
    1075,
    794,
    52340,
    1225,
    11,
    272,
    6130,
    309,
    316,
    5457,
    276,
    6241,
    3593,
    40,
    1184,
    311,
    3060,
    504,
    1380,
    432,
    2115,
    1007,
    25,
    1283,
    7355,
    74,
    7482,
    279,
    10273,
    642,
    389,
    279,
    1965,
    13,
    350,
    1021,
    69391,
    3171,
    944,
    13767,
    7069,
    13,
    576,
    1196,
    594,
    3110,
    2033,
    4933,
    264,
    41171,
    1380,
    35070,
    4246,
    129451,
    68845,
    9255,
    398,
    11,
    17064,
    911,
    59820,
    7393,
    11,
    323,
    1052,
    594,
    1045,
    23504,
    911,
    18366,
    323,
    3220,
    382,
    4416,
    11,
    1790,
    7354,
    25,
    2225,
    279,
    21276,
    1948,
    1105,
    13,
    10696,
    35070,
    4246,
    129451,
    374,
    31327,
    476,
    53121,
    13,
    7355,
    74,
    3880,
    311,
    10339,
    3170,
    566,
    646,
    944,
    3060,
    77043,
    11,
    8365,
    4152,
    311,
    4345,
    7966,
    476,
    2441,
    5458,
    320,
    623,
    64,
    7393,
    568,
    576,
    6243,
    3565,
    1265,
    387,
    18401,
    2293,
    4803,
    279,
    22068,
    11,
    279,
    3054,
    594,
    4008,
    13,
    7281,
    11,
    13012,
    518,
    3204,
    3853,
    25800,
    476,
    15917,
    421,
    35070,
    4246,
    129451,
    11074,
    64297,
    382,
    23657,
    311,
    1779,
    369,
    28137,
    304,
    5036,
    323,
    12783,
    13,
    794,
    52340,
    1225,
    374,
    2441,
    5458,
    11,
    773,
    7355,
    74,
    572,
    77043,
    1435,
    714,
    1431,
    646,
    944,
    13,
    10696,
    1052,
    594,
    264,
    3633,
    1948,
    59820,
    7393,
    323,
    3680,
    645,
    7070,
    2502,
    372,
    12429,
    9733,
    6788,
    30,
    2521,
    8365,
    432,
    594,
    1101,
    264,
    2155,
    6534,
    1380,
    279,
    5297,
    25342,
    1513,
    944,
    3796,
    382,
    13394,
    11,
    279,
    4024,
    1467,
    5711,
    1045,
    31984,
    18906,
    5036,
    323,
    3793,
    320,
    4803,
    330,
    79,
    562,
    21265,
    36875,
    1,
    369,
    3753,
    18861,
    568,
    358,
    1184,
    311,
    2506,
    1846,
    304,
    279,
    41171,
    13,
    576,
    1196,
    3110,
    1483,
    4428,
    4128,
    11,
    773,
    2701,
    429,
    5944,
    374,
    1661,
    382,
    95611,
    7089,
    3501,
    25,
    35070,
    4246,
    129451,
    2578,
    3405,
    7355,
    74,
    594,
    5480,
    11,
    7196,
    13012,
    518,
    87163,
    476,
    17736,
    421,
    566,
    4990,
    1182,
    279,
    3220,
    13,
    2521,
    8365,
    1052,
    594,
    264,
    69747,
    13,
    10696,
    59820,
    7393,
    374,
    6398,
    304,
    1045,
    1616,
    2293,
    4803,
    49951,
    311,
    2441,
    25302,
    11,
    892,
    8881,
    419,
    6534,
    13,
    576,
    6286,
    315,
    330,
    776,
    33052,
    10785,
    64366,
    89,
    2566,
    64,
    1,
    13230,
    2441,
    3668,
    320,
    39,
    388,
    89,
    30102,
    8,
    879,
    2578,
    387,
    8433,
    382,
    40,
    1265,
    1083,
    10306,
    279,
    19221,
    7743,
    11,
    892,
    4977
  ],
  "total_duration": 17370368584,
  "load_duration": 24985957,
  "prompt_eval_count": 457,
  "prompt_eval_duration": 265112105,
  "eval_count": 512,
  "eval_duration": 17079469354
}
=== END RESPONSE ===
